url,21,22,23,25,80,110,143,443,3306,8080
b2ebtnyz25tr4nxl.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
22222222up27ghl7.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
spacechadxxpkf6t.onion,closed,open,closed,closed,open,closed,closed,closed,closed,closed
mjfjbs3547exsy6r.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
yukoni2bjn5woljf.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,open
icocainpsv5u5vat.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
7z4nl4ojzggwicx5.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
electronz2gpfyz5.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
zvldz46bbxqlw4od.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
buybtcstbl2d3igz.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ppextalynbst3xqm.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
wqlc3ny6wcbxy2r7.onion,closed,closed,closed,closed,closed,open,closed,closed,closed,closed
fuwafuwaqtlkkxwc.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
nlgrowc3xywaj2zn.onion,closed,open,closed,closed,closed,closed,closed,closed,closed,closed
bitcoinrmnuijyli.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
vijs2fmpd72nbqok.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
jplitzawqogp4vid.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
piratecr44nh3nw4.onion,closed,open,closed,closed,open,closed,closed,closed,closed,closed
gunsganjkiexjkew.onion,closed,open,closed,closed,closed,closed,closed,closed,closed,closed
22222223nm4siaje.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
freedomzhhvsarrq.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
midcity7ccxtrzhn.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
psyched25pydrgul.onion,closed,open,closed,closed,open,closed,closed,closed,closed,closed
www.bitlox2twvzwbzpk.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
freedomejgqt2hzv.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ijeeynrc6x2uy5ob.onion,closed,closed,closed,closed,closed,closed,closed,open,closed,closed
bitmixergv5vvbza.onion,closed,open,closed,closed,open,closed,closed,closed,closed,closed
moneydtbosp6ygfx.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
bitphar76n5t3qag.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
76ssfjn22svo4vyl.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
64jme446shl7eogr.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
cardsp2g54ybnvpg.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
22222222clisfy23.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
clivl6rf3vft7ihw.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
u5uewave7nxbwxob.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
lu6oqe5ovmukachv.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
storess4s5xft36c.onion,closed,open,closed,closed,closed,closed,closed,closed,closed,closed
pushingtabu7itqj.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
egxwaxpblag22ejo.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
yy4kpqj5ivbn3iey.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
suprbayoubiexnmp.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
v7opa5w6rlctoec7.onion,closed,closed,closed,open,closed,open,closed,closed,closed,closed
fnfzjhegf4glg7mb.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
gvaslzwxr2ezognd.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
khicksdkaloavedb.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
zxjfjm5iinmgezyj.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
cardsm4fgcw5po3v.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
antiscambrasil.torpress2sarn7xw.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
paranoidlcx3y23p.onion,closed,closed,closed,open,closed,closed,open,open,closed,open
www.newpdsuslmzqazvr.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
vxes67oilqrbkwsb.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
servnetshsztndci.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
xo2jjps4yg56sm3a.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
btcmulrgmscatziv.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
6yprzfgwhaanhjej.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
7rmath4ro2of2a42.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
edfbn5gfuaj2bc2w.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
darkmambawopntdk.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
vadinodj37fpo64t.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
flnbsyyqh3vqet5p.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
yz7lpwfhhzcdyc5y.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
mixerrzbgcknjzk4.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
platypusxchhwv6z.onion,closed,open,closed,closed,open,closed,closed,closed,closed,closed
46ztm2ype6uaopce.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
m2o7hedcvxgmpmx6.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
hcuizi6fw5wama4d.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
yzi57csfqno6xgwb.onion,closed,closed,closed,open,closed,open,closed,closed,closed,closed
eeyovrly7charuku.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
beautyboysj2sgq3.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
5jp7xtmox6jyoqd5.onion,closed,closed,closed,closed,closed,closed,closed,open,closed,closed
yspwdthzg3tnmpzn.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
6rf4j27gnmfqf4jk.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
qa7apqjzsjhcdpmh.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
torpress2sarn7xw.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
bwbvcvmbpnan6xsd.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
t36pqdv2ei7pmqa3.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
qqvbgcu6kohbkxbs.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
oeioei4qg23lbvew.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
jkbtyw2gu433mcxu.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
kjpkmlafh2ra57wz.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
obrrsrw6b3rjuibx.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ijb7rxextmnhkd76.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
beast7ruvpc3qjhv.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
wiki5kauuihowqi5.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
xhzm2tpsyh4tn37u.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
fwb2cosocslxnvtg.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
rtwtyinmq4wzzl6d.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
24hourspkcmd7bvr.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
mymji3a2duev7jp2.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
elherbowejkqwf32.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ftyffwtact6nguwi.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
wooprzddebtxfhnq.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
fogwalletgw4g2nc.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
patp6akox4xqm3wu.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
gmeavc34eaupxbbb.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
uhu7jakqd6ttrqlw.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
xt6zo6bcjbrrjyvr.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
m4hzynbjgypfdqnq.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
x5yd2gfthlfgdqjg.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
creditclap4h3w6b.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
fappen53mnvayq4o.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
rutrackerripnext.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
wc2eyfmw7wrwomf4.onion,closed,closed,closed,open,open,closed,closed,closed,closed,closed
peepicsjswxrkhuc.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
nichank62kpkrxvg.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
eavlyseefrrrrrrr.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
pharmazrcx7r7h36.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
3vkadf6hj266nkv4.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
jmkxdr4djc3cpsei.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
zgrl6sghf5jh37zz.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
cannabi4ewmalq3g.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
crackersccqxsmdb.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
maghrebwzbkucctg.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
upv3wvf6sikfiluy.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
cardedlxzxsphu5y.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
rijz4vgcxatzeve3.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
qrw3w45sx7niqcpg.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
cbo7whgxo2dnplgz.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
mrktpn5qmjgqzxgq.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
alienzonexivmqro.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
cash2btc4no5q4ml.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
qufannudaybnvov2.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
bitlox2twvzwbzpk.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
bitcoinv46d3maat.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ikqiyldjddtx65pk.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
xhfheq5i37waj6qb.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
abbujjh5vqtq77wg.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
publicibkxahavzc.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
cpartywvpihlabsy.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ppccpzam4nurujzv.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
asocialfz7ncw5ui.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
ugw3zjsayleoamaz.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
freedomxexxwmqvi.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
planradnumberace.onion,closed,closed,closed,closed,open,closed,closed,open,closed,closed
iopx5pchfdldldwp.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
timaq4ygg2iegci7.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
applesf6emggp2pz.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
hackeroql4l2mejs.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
43dckqf6x7gyuirq.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
p6vbgbn7ggutkt3i.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
o7h3nitega2z43ir.onion,closed,closed,closed,open,closed,closed,closed,closed,closed,closed
itemnaaj35zkkako.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
platypus77f3ujfw.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
lljrzrimek6if67j.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
ityukvsoqjgzcimm.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
jgzvkisiov642jlc.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
foggedd3mc4dr2o2.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
wallstyizjhkrvmj.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
4ecwfvbvxojjequ4.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
22222frgbeyo3n7v.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
t4is3dhdc2jd4yhw.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
cityzenp4d2eytjh.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
silkroadyh2dmuad.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
scryptmaildniwm6.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
w2h5cvocmx3qfo53.onion,closed,closed,closed,closed,open,closed,closed,open,closed,closed
doggyfipznipbaia.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
ou3ef7wgvt3gqmpc.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
anonsteemnqvfma2.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
php75n2hzj4ucyq4.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
pastebinkaav4f5x.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
53nr2wn3ig7fr5ij.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
onionlandbakyt3j.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
22222uacnky7x5jr.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
magicrulesunpaa6.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
z7zbg7sxhxfergpo.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
s675alzzl7zkhwx7.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
chws5ibwliag4fyc.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
mvfjfugdwgc5uwho.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
foggeddriztrcar2.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
dark3dxwtzxnsyvh.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
seomonivzvt73xks.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
acteam2nmbucjnht.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
relatecxjngl4qs7.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
marketdftsaewyfx.onion,closed,open,closed,closed,closed,closed,closed,closed,closed,closed
ytxmrc3pcbv5464e.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
nixmoneyr4osbyds.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
ccpalsto5gglun22.onion,closed,open,closed,closed,open,closed,closed,closed,closed,closed
bdf2wcxujkg6qqff.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
rechardsp4x6tdrh.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
w7f6wzlunfxejcyn.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
www.3dbr5t4pygahedms.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
2222222afubjlbhm.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
abyssopyps3z4xof.onion,closed,closed,closed,closed,open,closed,closed,closed,closed,closed
pbbnzshcgemf3d5y.onion,closed,closed,closed,closed,closed,closed,closed,closed,closed,closed
